time,pm10 standard,pm25 standard,pm100 standard,pm10 env,pm25 env,pm100 env,03um,05um,10um,25um,50um,100um,temp,gas,humidity,pressure,altitude
1771459959.6624362,0,0,0,0,0,0,87,26,2,0,0,0,24.9895703125,161677,22.684282836666615,1001.9511992469445,94.49780073968951
1771459961.6754608,0,0,0,0,0,0,87,26,2,0,0,0,24.98390625,163018,22.834913411695638,1001.9487469032185,94.51840442713495
1771459963.6883972,0,0,0,0,0,0,87,26,2,1,0,0,25.0028515625,161235,22.95608544187071,1001.9454889384491,94.54577670859692
1771459965.7013829,0,0,0,0,0,0,87,26,2,1,0,0,25.013203125,162122,23.014168707907157,1001.9418521398227,94.57633190486015
1771459967.7143455,0,0,0,0,0,0,87,26,2,1,0,0,25.020625,162718,23.05120239007126,1001.9350963421939,94.63309215213052
1771459969.7267442,0,0,0,0,0,0,96,29,2,1,0,0,25.0442578125,163773,23.084126737569427,1001.9361314392859,94.62439554724135
1771459971.7390444,0,0,0,0,0,0,96,29,2,1,0,0,25.11203125,163622,23.08872670767586,1001.9409751465223,94.58370013006017
1771459973.7519977,0,0,0,0,0,0,96,29,2,1,0,0,25.1977734375,162569,23.104997601385502,1001.9461021973251,94.54062431632693
1771459975.7650027,0,0,0,0,0,0,105,32,5,2,0,0,25.3161328125,161825,23.08692550133829,1001.9480233957672,94.52448307767975
1771459977.7780166,0,0,0,0,0,0,105,32,5,2,0,0,25.427265625,163622,23.06836112173238,1001.9569797000944,94.4492356659763
1771459979.7897387,0,0,0,0,0,0,105,32,5,2,0,0,25.4774609375,163622,23.00908847646923,1001.9620795860449,94.40638863620181
1771459981.8014598,0,0,0,0,0,0,96,29,6,2,0,0,25.535078125,164535,22.903355949665816,1001.9621235612582,94.40601917629769
1771459983.8132122,0,0,0,0,0,0,96,29,6,2,0,0,25.6391796875,164229,22.842554692639123,1001.9558809324469,94.45846705830559
1771459985.8262794,0,0,0,0,0,0,96,29,6,2,0,0,25.787421875,163773,22.758656543579505,1001.9550041418012,94.46583349734682
1771459987.839362,0,0,0,0,0,0,87,27,5,2,0,0,25.9407421875,165149,22.664684826868708,1001.9572256091016,94.44716964110432
1771459989.850816,0,0,0,0,0,0,87,27,5,2,0,0,26.0669140625,164382,22.53764949524026,1001.957805330548,94.44229906503061
1771459991.8640883,0,0,0,0,0,0,87,27,5,2,0,0,26.1950390625,165149,22.442049768961382,1001.9546063552033,94.4691755405707
1771459993.8770723,0,0,0,0,0,0,87,27,5,2,0,0,26.23625,165149,22.356302637173144,1001.9533606730517,94.47964126862627
1771459995.8900409,0,0,0,0,0,0,87,27,5,2,0,0,26.2425,165458,22.294284380314295,1001.9602232937765,94.42198437826687
1771459997.9030027,0,0,0,0,0,0,87,27,5,2,0,0,26.201875,165769,22.286385616492073,1001.9589699404331,94.43251450887222
1771459999.9159865,0,0,0,0,0,0,99,30,5,2,0,0,26.170625,165613,22.299913698239102,1001.9645371242868,94.38574152884857
1771460001.9290087,0,0,0,0,0,0,99,30,5,2,0,0,26.0911328125,166392,22.325841105176774,1001.9822419173984,94.2369952022519
1771460003.9420571,0,0,0,0,0,0,99,30,5,2,0,0,25.985859375,166236,22.448913972726405,1001.9798221928539,94.25732432511737
1771460005.9550188,0,0,0,0,0,0,90,25,5,2,0,0,25.8731640625,167021,22.581978045160376,1001.9824133016978,94.2355553322295
1771460007.9667494,0,0,0,0,0,0,90,25,5,2,0,0,25.802265625,167337,22.733580129286928,1001.9708879693794,94.33238483577296
1771460009.9784899,0,0,0,0,0,0,90,25,5,2,0,0,25.7833203125,166706,22.862735922173027,1001.9742166776706,94.3044187667819
1771460011.9911983,0,0,0,0,0,0,90,25,6,2,0,0,25.7378125,167179,22.91186128547511,1001.973468960742,94.31070068744691
1771460014.0041993,0,0,0,0,0,0,90,25,6,2,0,0,25.653046875,167972,22.95311103724757,1001.9822845767629,94.23663680336091
1771460016.017137,0,0,0,0,0,0,90,25,6,2,0,0,25.56203125,167495,22.978270411726175,1001.9807263942444,94.24972774456762
1771460018.0300813,0,0,0,0,0,0,87,23,6,2,0,0,25.45109375,168132,23.022966732296766,1001.9842791887359,94.2198792603412
1771460020.0430274,0,0,0,0,0,0,87,23,6,2,0,0,25.3165234375,168292,23.050388420715855,1001.9902332832863,94.16985666121896
1771460022.055985,0,0,0,0,0,0,87,23,6,2,0,0,25.2128125,169420,23.095572880125808,1001.9865750726374,94.2005906432681
1771460024.0690234,0,0,0,0,0,0,78,21,5,1,0,0,25.1645703125,169583,23.149757876259994,1001.9846488243215,94.21677380504562
1771460026.0819402,0,0,0,0,0,0,78,21,5,1,0,0,25.1190625,168132,23.209369552355597,1001.9907009312052,94.16592778446707
1771460028.0946765,0,0,0,0,0,0,78,21,5,1,0,0,25.105390625,169420,23.250258768983898,1001.990577897252,94.16696143638866
